game_id,game_day,game_time,away_team,away_score,home_team,home_score
2017_01_KC_NE,2017-09-07,20:30,KC,42,NE,27
2017_01_NYJ_BUF,2017-09-10,13:00,NYJ,12,BUF,21
2017_01_ATL_CHI,2017-09-10,13:00,ATL,23,CHI,17
2017_01_BAL_CIN,2017-09-10,13:00,BAL,20,CIN,0
2017_01_PIT_CLE,2017-09-10,13:00,PIT,21,CLE,18
2017_01_ARI_DET,2017-09-10,13:00,ARI,23,DET,35
2017_01_JAX_HOU,2017-09-10,13:00,JAX,29,HOU,7
2017_01_OAK_TEN,2017-09-10,13:00,OAK,26,TEN,16
2017_01_PHI_WAS,2017-09-10,13:00,PHI,30,WAS,17
2017_01_IND_LA,2017-09-10,16:05,IND,9,LA,46
2017_01_SEA_GB,2017-09-10,16:25,SEA,9,GB,17
2017_01_CAR_SF,2017-09-10,16:25,CAR,23,SF,3
2017_01_NYG_DAL,2017-09-10,20:30,NYG,3,DAL,19
2017_01_NO_MIN,2017-09-11,19:10,NO,19,MIN,29
2017_01_LAC_DEN,2017-09-11,22:20,LAC,21,DEN,24
2017_02_HOU_CIN,2017-09-14,20:25,HOU,13,CIN,9
2017_02_CLE_BAL,2017-09-17,13:00,CLE,10,BAL,24
2017_02_BUF_CAR,2017-09-17,13:00,BUF,3,CAR,9
2017_02_ARI_IND,2017-09-17,13:00,ARI,16,IND,13
2017_02_TEN_JAX,2017-09-17,13:00,TEN,37,JAX,16
2017_02_PHI_KC,2017-09-17,13:00,PHI,20,KC,27
2017_02_NE_NO,2017-09-17,13:00,NE,36,NO,20
2017_02_MIN_PIT,2017-09-17,13:00,MIN,9,PIT,26
2017_02_CHI_TB,2017-09-17,13:00,CHI,7,TB,29
2017_02_MIA_LAC,2017-09-17,16:05,MIA,19,LAC,17
2017_02_NYJ_OAK,2017-09-17,16:05,NYJ,20,OAK,45
2017_02_DAL_DEN,2017-09-17,16:25,DAL,17,DEN,42
2017_02_WAS_LA,2017-09-17,16:25,WAS,27,LA,20
2017_02_SF_SEA,2017-09-17,16:25,SF,9,SEA,12
2017_02_GB_ATL,2017-09-17,20:30,GB,23,ATL,34
2017_02_DET_NYG,2017-09-18,20:30,DET,24,NYG,10
2017_03_LA_SF,2017-09-21,20:25,LA,41,SF,39
2017_03_DEN_BUF,2017-09-24,13:00,DEN,16,BUF,26
2017_03_NO_CAR,2017-09-24,13:00,NO,34,CAR,13
2017_03_PIT_CHI,2017-09-24,13:00,PIT,17,CHI,23
2017_03_ATL_DET,2017-09-24,13:00,ATL,30,DET,26
2017_03_CLE_IND,2017-09-24,13:00,CLE,28,IND,31
2017_03_TB_MIN,2017-09-24,13:00,TB,17,MIN,34
2017_03_HOU_NE,2017-09-24,13:00,HOU,33,NE,36
2017_03_MIA_NYJ,2017-09-24,13:00,MIA,6,NYJ,20
2017_03_NYG_PHI,2017-09-24,13:00,NYG,24,PHI,27
2017_03_SEA_TEN,2017-09-24,16:05,SEA,27,TEN,33
2017_03_CIN_GB,2017-09-24,16:25,CIN,24,GB,27
2017_03_KC_LAC,2017-09-24,16:25,KC,24,LAC,10
2017_03_OAK_WAS,2017-09-24,20:30,OAK,10,WAS,27
2017_03_BAL_JAX,2017-09-24,21:30,BAL,7,JAX,44
2017_03_DAL_ARI,2017-09-25,20:30,DAL,28,ARI,17
2017_04_CHI_GB,2017-09-28,20:25,CHI,14,GB,35
2017_04_BUF_ATL,2017-10-01,13:00,BUF,23,ATL,17
2017_04_PIT_BAL,2017-10-01,13:00,PIT,26,BAL,9
2017_04_CIN_CLE,2017-10-01,13:00,CIN,31,CLE,7
2017_04_LA_DAL,2017-10-01,13:00,LA,35,DAL,30
2017_04_TEN_HOU,2017-10-01,13:00,TEN,14,HOU,57
2017_04_DET_MIN,2017-10-01,13:00,DET,14,MIN,7
2017_04_CAR_NE,2017-10-01,13:00,CAR,33,NE,30
2017_04_JAX_NYJ,2017-10-01,13:00,JAX,20,NYJ,23
2017_04_SF_ARI,2017-10-01,16:05,SF,15,ARI,18
2017_04_PHI_LAC,2017-10-01,16:05,PHI,26,LAC,24
2017_04_NYG_TB,2017-10-01,16:05,NYG,23,TB,25
2017_04_OAK_DEN,2017-10-01,16:25,OAK,10,DEN,16
2017_04_IND_SEA,2017-10-01,20:30,IND,18,SEA,46
2017_04_NO_MIA,2017-10-01,21:30,NO,20,MIA,0
2017_04_WAS_KC,2017-10-02,20:30,WAS,20,KC,29
2017_05_NE_TB,2017-10-05,20:25,NE,19,TB,14
2017_05_BUF_CIN,2017-10-08,13:00,BUF,16,CIN,20
2017_05_NYJ_CLE,2017-10-08,13:00,NYJ,17,CLE,14
2017_05_CAR_DET,2017-10-08,13:00,CAR,27,DET,24
2017_05_SF_IND,2017-10-08,13:00,SF,23,IND,26
2017_05_TEN_MIA,2017-10-08,13:00,TEN,10,MIA,16
2017_05_LAC_NYG,2017-10-08,13:00,LAC,27,NYG,22
2017_05_ARI_PHI,2017-10-08,13:00,ARI,7,PHI,34
2017_05_JAX_PIT,2017-10-08,13:00,JAX,30,PIT,9
2017_05_SEA_LA,2017-10-08,16:05,SEA,16,LA,10
2017_05_BAL_OAK,2017-10-08,16:05,BAL,30,OAK,17
2017_05_GB_DAL,2017-10-08,16:25,GB,35,DAL,31
2017_05_KC_HOU,2017-10-08,20:30,KC,42,HOU,34
2017_05_MIN_CHI,2017-10-09,20:30,MIN,20,CHI,17
2017_06_PHI_CAR,2017-10-12,20:25,PHI,28,CAR,23
2017_06_MIA_ATL,2017-10-15,13:00,MIA,20,ATL,17
2017_06_CHI_BAL,2017-10-15,13:00,CHI,27,BAL,24
2017_06_CLE_HOU,2017-10-15,13:00,CLE,17,HOU,33
2017_06_GB_MIN,2017-10-15,13:00,GB,10,MIN,23
2017_06_DET_NO,2017-10-15,13:00,DET,38,NO,52
2017_06_NE_NYJ,2017-10-15,13:00,NE,24,NYJ,17
2017_06_SF_WAS,2017-10-15,13:00,SF,24,WAS,26
2017_06_TB_ARI,2017-10-15,16:05,TB,33,ARI,38
2017_06_LA_JAX,2017-10-15,16:05,LA,27,JAX,17
2017_06_PIT_KC,2017-10-15,16:25,PIT,19,KC,13
2017_06_LAC_OAK,2017-10-15,16:25,LAC,17,OAK,16
2017_06_NYG_DEN,2017-10-15,20:30,NYG,23,DEN,10
2017_06_IND_TEN,2017-10-16,20:30,IND,22,TEN,36
2017_07_KC_OAK,2017-10-19,20:25,KC,30,OAK,31
2017_07_TB_BUF,2017-10-22,13:00,TB,27,BUF,30
2017_07_CAR_CHI,2017-10-22,13:00,CAR,3,CHI,17
2017_07_TEN_CLE,2017-10-22,13:00,TEN,12,CLE,9
2017_07_NO_GB,2017-10-22,13:00,NO,26,GB,17
2017_07_JAX_IND,2017-10-22,13:00,JAX,27,IND,0
2017_07_ARI_LA,2017-10-22,13:00,ARI,0,LA,33
2017_07_NYJ_MIA,2017-10-22,13:00,NYJ,28,MIA,31
2017_07_BAL_MIN,2017-10-22,13:00,BAL,16,MIN,24
2017_07_DAL_SF,2017-10-22,16:05,DAL,40,SF,10
2017_07_DEN_LAC,2017-10-22,16:25,DEN,0,LAC,21
2017_07_SEA_NYG,2017-10-22,16:25,SEA,24,NYG,7
2017_07_CIN_PIT,2017-10-22,16:25,CIN,14,PIT,29
2017_07_ATL_NE,2017-10-22,20:30,ATL,7,NE,23
2017_07_WAS_PHI,2017-10-23,20:30,WAS,24,PHI,34
2017_08_MIA_BAL,2017-10-26,20:25,MIA,0,BAL,40
2017_08_OAK_BUF,2017-10-29,13:00,OAK,14,BUF,34
2017_08_IND_CIN,2017-10-29,13:00,IND,23,CIN,24
2017_08_LAC_NE,2017-10-29,13:00,LAC,13,NE,21
2017_08_CHI_NO,2017-10-29,13:00,CHI,12,NO,20
2017_08_ATL_NYJ,2017-10-29,13:00,ATL,25,NYJ,20
2017_08_SF_PHI,2017-10-29,13:00,SF,10,PHI,33
2017_08_CAR_TB,2017-10-29,13:00,CAR,17,TB,3
2017_08_HOU_SEA,2017-10-29,16:05,HOU,38,SEA,41
2017_08_DAL_WAS,2017-10-29,16:25,DAL,33,WAS,19
2017_08_PIT_DET,2017-10-29,20:30,PIT,20,DET,15
2017_08_MIN_CLE,2017-10-29,21:30,MIN,33,CLE,16
2017_08_DEN_KC,2017-10-30,20:30,DEN,19,KC,29
2017_09_BUF_NYJ,2017-11-02,20:25,BUF,21,NYJ,34
2017_09_ATL_CAR,2017-11-05,13:00,ATL,17,CAR,20
2017_09_IND_HOU,2017-11-05,13:00,IND,20,HOU,14
2017_09_CIN_JAX,2017-11-05,13:00,CIN,7,JAX,23
2017_09_TB_NO,2017-11-05,13:00,TB,10,NO,30
2017_09_LA_NYG,2017-11-05,13:00,LA,51,NYG,17
2017_09_DEN_PHI,2017-11-05,13:00,DEN,23,PHI,51
2017_09_BAL_TEN,2017-11-05,13:00,BAL,20,TEN,23
2017_09_WAS_SEA,2017-11-05,16:05,WAS,17,SEA,14
2017_09_ARI_SF,2017-11-05,16:05,ARI,20,SF,10
2017_09_KC_DAL,2017-11-05,16:25,KC,17,DAL,28
2017_09_OAK_MIA,2017-11-05,20:30,OAK,27,MIA,24
2017_09_DET_GB,2017-11-06,20:30,DET,30,GB,17
2017_10_SEA_ARI,2017-11-09,20:25,SEA,22,ARI,16
2017_10_NO_BUF,2017-11-12,13:00,NO,47,BUF,10
2017_10_GB_CHI,2017-11-12,13:00,GB,23,CHI,16
2017_10_CLE_DET,2017-11-12,13:00,CLE,24,DET,38
2017_10_PIT_IND,2017-11-12,13:00,PIT,20,IND,17
2017_10_LAC_JAX,2017-11-12,13:00,LAC,17,JAX,20
2017_10_NYJ_TB,2017-11-12,13:00,NYJ,10,TB,15
2017_10_CIN_TEN,2017-11-12,13:00,CIN,20,TEN,24
2017_10_MIN_WAS,2017-11-12,13:00,MIN,38,WAS,30
2017_10_HOU_LA,2017-11-12,16:05,HOU,7,LA,33
2017_10_DAL_ATL,2017-11-12,16:25,DAL,7,ATL,27
2017_10_NYG_SF,2017-11-12,16:25,NYG,21,SF,31
2017_10_NE_DEN,2017-11-12,20:30,NE,41,DEN,16
2017_10_MIA_CAR,2017-11-13,20:30,MIA,21,CAR,45
2017_11_TEN_PIT,2017-11-16,20:25,TEN,17,PIT,40
2017_11_DET_CHI,2017-11-19,13:00,DET,27,CHI,24
2017_11_JAX_CLE,2017-11-19,13:00,JAX,19,CLE,7
2017_11_BAL_GB,2017-11-19,13:00,BAL,23,GB,0
2017_11_ARI_HOU,2017-11-19,13:00,ARI,21,HOU,31
2017_11_TB_MIA,2017-11-19,13:00,TB,30,MIA,20
2017_11_LA_MIN,2017-11-19,13:00,LA,7,MIN,24
2017_11_WAS_NO,2017-11-19,13:00,WAS,31,NO,34
2017_11_KC_NYG,2017-11-19,13:00,KC,9,NYG,12
2017_11_BUF_LAC,2017-11-19,16:05,BUF,24,LAC,54
2017_11_CIN_DEN,2017-11-19,16:25,CIN,20,DEN,17
2017_11_NE_OAK,2017-11-19,16:25,NE,33,OAK,8
2017_11_PHI_DAL,2017-11-19,20:30,PHI,37,DAL,9
2017_11_ATL_SEA,2017-11-20,20:30,ATL,34,SEA,31
2017_12_MIN_DET,2017-11-23,12:30,MIN,30,DET,23
2017_12_LAC_DAL,2017-11-23,16:30,LAC,28,DAL,6
2017_12_NYG_WAS,2017-11-23,20:30,NYG,10,WAS,20
2017_12_TB_ATL,2017-11-26,13:00,TB,20,ATL,34
2017_12_CLE_CIN,2017-11-26,13:00,CLE,16,CIN,30
2017_12_TEN_IND,2017-11-26,13:00,TEN,20,IND,16
2017_12_BUF_KC,2017-11-26,13:00,BUF,16,KC,10
2017_12_MIA_NE,2017-11-26,13:00,MIA,17,NE,35
2017_12_CAR_NYJ,2017-11-26,13:00,CAR,35,NYJ,27
2017_12_CHI_PHI,2017-11-26,13:00,CHI,3,PHI,31
2017_12_SEA_SF,2017-11-26,16:05,SEA,24,SF,13
2017_12_JAX_ARI,2017-11-26,16:25,JAX,24,ARI,27
2017_12_NO_LA,2017-11-26,16:25,NO,20,LA,26
2017_12_DEN_OAK,2017-11-26,16:25,DEN,14,OAK,21
2017_12_GB_PIT,2017-11-26,20:30,GB,28,PIT,31
2017_12_HOU_BAL,2017-11-27,20:30,HOU,16,BAL,23
2017_13_WAS_DAL,2017-11-30,20:25,WAS,14,DAL,38
2017_13_MIN_ATL,2017-12-03,13:00,MIN,14,ATL,9
2017_13_DET_BAL,2017-12-03,13:00,DET,20,BAL,44
2017_13_NE_BUF,2017-12-03,13:00,NE,23,BUF,3
2017_13_SF_CHI,2017-12-03,13:00,SF,15,CHI,14
2017_13_TB_GB,2017-12-03,13:00,TB,20,GB,26
2017_13_IND_JAX,2017-12-03,13:00,IND,10,JAX,30
2017_13_DEN_MIA,2017-12-03,13:00,DEN,9,MIA,35
2017_13_KC_NYJ,2017-12-03,13:00,KC,31,NYJ,38
2017_13_HOU_TEN,2017-12-03,13:00,HOU,13,TEN,24
2017_13_CLE_LAC,2017-12-03,16:05,CLE,10,LAC,19
2017_13_LA_ARI,2017-12-03,16:25,LA,32,ARI,16
2017_13_CAR_NO,2017-12-03,16:25,CAR,21,NO,31
2017_13_NYG_OAK,2017-12-03,16:25,NYG,17,OAK,24
2017_13_PHI_SEA,2017-12-03,20:30,PHI,10,SEA,24
2017_13_PIT_CIN,2017-12-04,20:30,PIT,23,CIN,20
2017_14_NO_ATL,2017-12-07,20:25,NO,17,ATL,20
2017_14_IND_BUF,2017-12-10,13:00,IND,7,BUF,13
2017_14_MIN_CAR,2017-12-10,13:00,MIN,24,CAR,31
2017_14_CHI_CIN,2017-12-10,13:00,CHI,33,CIN,7
2017_14_GB_CLE,2017-12-10,13:00,GB,27,CLE,21
2017_14_SF_HOU,2017-12-10,13:00,SF,26,HOU,16
2017_14_OAK_KC,2017-12-10,13:00,OAK,15,KC,26
2017_14_DAL_NYG,2017-12-10,13:00,DAL,30,NYG,10
2017_14_DET_TB,2017-12-10,13:00,DET,24,TB,21
2017_14_TEN_ARI,2017-12-10,16:05,TEN,7,ARI,12
2017_14_NYJ_DEN,2017-12-10,16:05,NYJ,0,DEN,23
2017_14_WAS_LAC,2017-12-10,16:05,WAS,13,LAC,30
2017_14_SEA_JAX,2017-12-10,16:25,SEA,24,JAX,30
2017_14_PHI_LA,2017-12-10,16:25,PHI,43,LA,35
2017_14_BAL_PIT,2017-12-10,20:30,BAL,38,PIT,39
2017_14_NE_MIA,2017-12-11,20:30,NE,20,MIA,27
2017_15_DEN_IND,2017-12-14,20:25,DEN,25,IND,13
2017_15_CHI_DET,2017-12-16,16:30,CHI,10,DET,20
2017_15_LAC_KC,2017-12-16,20:25,LAC,13,KC,30
2017_15_MIA_BUF,2017-12-17,13:00,MIA,16,BUF,24
2017_15_GB_CAR,2017-12-17,13:00,GB,24,CAR,31
2017_15_BAL_CLE,2017-12-17,13:00,BAL,27,CLE,10
2017_15_HOU_JAX,2017-12-17,13:00,HOU,7,JAX,45
2017_15_CIN_MIN,2017-12-17,13:00,CIN,7,MIN,34
2017_15_NYJ_NO,2017-12-17,13:00,NYJ,19,NO,31
2017_15_PHI_NYG,2017-12-17,13:00,PHI,34,NYG,29
2017_15_ARI_WAS,2017-12-17,13:00,ARI,15,WAS,20
2017_15_LA_SEA,2017-12-17,16:05,LA,42,SEA,7
2017_15_NE_PIT,2017-12-17,16:25,NE,27,PIT,24
2017_15_TEN_SF,2017-12-17,16:25,TEN,23,SF,25
2017_15_DAL_OAK,2017-12-17,20:30,DAL,20,OAK,17
2017_15_ATL_TB,2017-12-18,20:30,ATL,24,TB,21
2017_16_IND_BAL,2017-12-23,16:30,IND,16,BAL,23
2017_16_MIN_GB,2017-12-23,20:30,MIN,16,GB,0
2017_16_TB_CAR,2017-12-24,13:00,TB,19,CAR,22
2017_16_CLE_CHI,2017-12-24,13:00,CLE,3,CHI,20
2017_16_DET_CIN,2017-12-24,13:00,DET,17,CIN,26
2017_16_MIA_KC,2017-12-24,13:00,MIA,13,KC,29
2017_16_BUF_NE,2017-12-24,13:00,BUF,16,NE,37
2017_16_ATL_NO,2017-12-24,13:00,ATL,13,NO,23
2017_16_LAC_NYJ,2017-12-24,13:00,LAC,14,NYJ,7
2017_16_LA_TEN,2017-12-24,13:00,LA,27,TEN,23
2017_16_DEN_WAS,2017-12-24,13:00,DEN,11,WAS,27
2017_16_JAX_SF,2017-12-24,16:05,JAX,33,SF,44
2017_16_NYG_ARI,2017-12-24,16:25,NYG,0,ARI,23
2017_16_SEA_DAL,2017-12-24,16:25,SEA,21,DAL,12
2017_16_PIT_HOU,2017-12-25,16:30,PIT,34,HOU,6
2017_16_OAK_PHI,2017-12-25,20:30,OAK,10,PHI,19
2017_17_GB_DET,2017-12-31,13:00,GB,11,DET,35
2017_17_HOU_IND,2017-12-31,13:00,HOU,13,IND,22
2017_17_CHI_MIN,2017-12-31,13:00,CHI,10,MIN,23
2017_17_NYJ_NE,2017-12-31,13:00,NYJ,6,NE,26
2017_17_WAS_NYG,2017-12-31,13:00,WAS,10,NYG,18
2017_17_DAL_PHI,2017-12-31,13:00,DAL,6,PHI,0
2017_17_CLE_PIT,2017-12-31,13:00,CLE,24,PIT,28
2017_17_CAR_ATL,2017-12-31,16:25,CAR,10,ATL,22
2017_17_CIN_BAL,2017-12-31,16:25,CIN,31,BAL,27
2017_17_KC_DEN,2017-12-31,16:25,KC,27,DEN,24
2017_17_SF_LA,2017-12-31,16:25,SF,34,LA,13
2017_17_OAK_LAC,2017-12-31,16:25,OAK,10,LAC,30
2017_17_BUF_MIA,2017-12-31,16:25,BUF,22,MIA,16
2017_17_ARI_SEA,2017-12-31,16:25,ARI,26,SEA,24
2017_17_NO_TB,2017-12-31,16:25,NO,24,TB,31
2017_17_JAX_TEN,2017-12-31,16:25,JAX,10,TEN,15
2017_18_TEN_KC,2018-01-06,16:36,TEN,22,KC,21
2017_18_ATL_LA,2018-01-06,20:15,ATL,26,LA,13
2017_18_BUF_JAX,2018-01-07,13:05,BUF,3,JAX,10
2017_18_CAR_NO,2018-01-07,16:40,CAR,26,NO,31
2017_19_ATL_PHI,2018-01-13,16:35,ATL,10,PHI,15
2017_19_TEN_NE,2018-01-13,20:15,TEN,14,NE,35
2017_19_JAX_PIT,2018-01-14,13:05,JAX,45,PIT,42
2017_19_NO_MIN,2018-01-14,16:40,NO,24,MIN,29
2017_20_JAX_NE,2018-01-21,15:05,JAX,20,NE,24
2017_20_MIN_PHI,2018-01-21,18:41,MIN,7,PHI,38
2017_21_PHI_NE,2018-02-04,18:31,PHI,41,NE,33
2018_01_ATL_PHI,2018-09-06,20:20,ATL,12,PHI,18
2018_01_BUF_BAL,2018-09-09,13:00,BUF,3,BAL,47
2018_01_PIT_CLE,2018-09-09,13:00,PIT,21,CLE,21
2018_01_CIN_IND,2018-09-09,13:00,CIN,34,IND,23
2018_01_TEN_MIA,2018-09-09,13:00,TEN,20,MIA,27
2018_01_SF_MIN,2018-09-09,13:00,SF,16,MIN,24
2018_01_HOU_NE,2018-09-09,13:00,HOU,20,NE,27
2018_01_TB_NO,2018-09-09,13:00,TB,48,NO,40
2018_01_JAX_NYG,2018-09-09,13:00,JAX,20,NYG,15
2018_01_KC_LAC,2018-09-09,16:05,KC,38,LAC,28
2018_01_WAS_ARI,2018-09-09,16:25,WAS,24,ARI,6
2018_01_DAL_CAR,2018-09-09,16:25,DAL,8,CAR,16
2018_01_SEA_DEN,2018-09-09,16:25,SEA,24,DEN,27
2018_01_CHI_GB,2018-09-09,20:20,CHI,23,GB,24
2018_01_NYJ_DET,2018-09-10,19:10,NYJ,48,DET,17
2018_01_LA_OAK,2018-09-10,22:20,LA,33,OAK,13
2018_02_BAL_CIN,2018-09-13,20:20,BAL,23,CIN,34
2018_02_CAR_ATL,2018-09-16,13:00,CAR,24,ATL,31
2018_02_LAC_BUF,2018-09-16,13:00,LAC,31,BUF,20
2018_02_MIN_GB,2018-09-16,13:00,MIN,29,GB,29
2018_02_CLE_NO,2018-09-16,13:00,CLE,18,NO,21
2018_02_MIA_NYJ,2018-09-16,13:00,MIA,20,NYJ,12
2018_02_KC_PIT,2018-09-16,13:00,KC,42,PIT,37
2018_02_PHI_TB,2018-09-16,13:00,PHI,21,TB,27
2018_02_HOU_TEN,2018-09-16,13:00,HOU,17,TEN,20
2018_02_IND_WAS,2018-09-16,13:00,IND,21,WAS,9
2018_02_ARI_LA,2018-09-16,16:05,ARI,0,LA,34
2018_02_DET_SF,2018-09-16,16:05,DET,27,SF,30
2018_02_OAK_DEN,2018-09-16,16:25,OAK,19,DEN,20
2018_02_NE_JAX,2018-09-16,16:25,NE,20,JAX,31
2018_02_NYG_DAL,2018-09-16,20:20,NYG,13,DAL,20
2018_02_SEA_CHI,2018-09-17,20:15,SEA,17,CHI,24
2018_03_NYJ_CLE,2018-09-20,20:20,NYJ,17,CLE,21
2018_03_NO_ATL,2018-09-23,13:00,NO,43,ATL,37
2018_03_DEN_BAL,2018-09-23,13:00,DEN,14,BAL,27
2018_03_CIN_CAR,2018-09-23,13:00,CIN,21,CAR,31
2018_03_NYG_HOU,2018-09-23,13:00,NYG,27,HOU,22
2018_03_TEN_JAX,2018-09-23,13:00,TEN,9,JAX,6
2018_03_SF_KC,2018-09-23,13:00,SF,27,KC,38
2018_03_OAK_MIA,2018-09-23,13:00,OAK,20,MIA,28
2018_03_BUF_MIN,2018-09-23,13:00,BUF,27,MIN,6
2018_03_IND_PHI,2018-09-23,13:00,IND,16,PHI,20
2018_03_GB_WAS,2018-09-23,13:00,GB,17,WAS,31
2018_03_LAC_LA,2018-09-23,16:05,LAC,23,LA,35
2018_03_CHI_ARI,2018-09-23,16:25,CHI,16,ARI,14
2018_03_DAL_SEA,2018-09-23,16:25,DAL,13,SEA,24
2018_03_NE_DET,2018-09-23,20:20,NE,10,DET,26
2018_03_PIT_TB,2018-09-24,20:15,PIT,30,TB,27
2018_04_MIN_LA,2018-09-27,20:20,MIN,31,LA,38
2018_04_CIN_ATL,2018-09-30,13:00,CIN,37,ATL,36
2018_04_TB_CHI,2018-09-30,13:00,TB,10,CHI,48
2018_04_DET_DAL,2018-09-30,13:00,DET,24,DAL,26
2018_04_BUF_GB,2018-09-30,13:00,BUF,0,GB,22
2018_04_HOU_IND,2018-09-30,13:00,HOU,37,IND,34
