game_id,game_day,game_time,away_team,away_score,home_team,home_score
2020_12_TEN_IND,2020-11-29,13:00,TEN,45,IND,26
2020_12_CLE_JAX,2020-11-29,13:00,CLE,27,JAX,25
2020_12_CAR_MIN,2020-11-29,13:00,CAR,27,MIN,28
2020_12_ARI_NE,2020-11-29,13:00,ARI,17,NE,20
2020_12_MIA_NYJ,2020-11-29,13:00,MIA,20,NYJ,3
2020_12_NO_DEN,2020-11-29,16:05,NO,31,DEN,3
2020_12_SF_LA,2020-11-29,16:05,SF,23,LA,20
2020_12_KC_TB,2020-11-29,16:25,KC,27,TB,24
2020_12_CHI_GB,2020-11-29,20:20,CHI,25,GB,41
2020_12_SEA_PHI,2020-11-30,20:15,SEA,23,PHI,17
2020_12_BAL_PIT,2020-12-02,15:40,BAL,14,PIT,19
2020_13_NO_ATL,2020-12-06,13:00,NO,21,ATL,16
2020_13_DET_CHI,2020-12-06,13:00,DET,34,CHI,30
2020_13_IND_HOU,2020-12-06,13:00,IND,26,HOU,20
2020_13_CIN_MIA,2020-12-06,13:00,CIN,7,MIA,19
2020_13_JAX_MIN,2020-12-06,13:00,JAX,24,MIN,27
2020_13_LV_NYJ,2020-12-06,13:00,LV,31,NYJ,28
2020_13_CLE_TEN,2020-12-06,13:00,CLE,41,TEN,35
2020_13_LA_ARI,2020-12-06,16:05,LA,38,ARI,28
2020_13_NYG_SEA,2020-12-06,16:05,NYG,17,SEA,12
2020_13_PHI_GB,2020-12-06,16:25,PHI,16,GB,30
2020_13_NE_LAC,2020-12-06,16:25,NE,45,LAC,0
2020_13_DEN_KC,2020-12-06,20:20,DEN,16,KC,22
2020_13_WAS_PIT,2020-12-07,17:00,WAS,23,PIT,17
2020_13_BUF_SF,2020-12-07,20:15,BUF,34,SF,24
2020_13_DAL_BAL,2020-12-08,20:05,DAL,17,BAL,34
2020_14_NE_LA,2020-12-10,20:20,NE,3,LA,24
2020_14_DEN_CAR,2020-12-13,13:00,DEN,32,CAR,27
2020_14_HOU_CHI,2020-12-13,13:00,HOU,7,CHI,36
2020_14_DAL_CIN,2020-12-13,13:00,DAL,30,CIN,7
2020_14_TEN_JAX,2020-12-13,13:00,TEN,31,JAX,10
2020_14_KC_MIA,2020-12-13,13:00,KC,33,MIA,27
2020_14_ARI_NYG,2020-12-13,13:00,ARI,26,NYG,7
2020_14_MIN_TB,2020-12-13,13:00,MIN,14,TB,26
2020_14_IND_LV,2020-12-13,16:05,IND,44,LV,27
2020_14_NYJ_SEA,2020-12-13,16:05,NYJ,3,SEA,40
2020_14_GB_DET,2020-12-13,16:25,GB,31,DET,24
2020_14_ATL_LAC,2020-12-13,16:25,ATL,17,LAC,20
2020_14_NO_PHI,2020-12-13,16:25,NO,21,PHI,24
2020_14_WAS_SF,2020-12-13,16:25,WAS,23,SF,15
2020_14_PIT_BUF,2020-12-13,20:20,PIT,15,BUF,26
2020_14_BAL_CLE,2020-12-14,20:15,BAL,47,CLE,42
2020_15_LAC_LV,2020-12-17,20:20,LAC,30,LV,27
2020_15_BUF_DEN,2020-12-19,16:30,BUF,48,DEN,19
2020_15_CAR_GB,2020-12-19,20:15,CAR,16,GB,24
2020_15_TB_ATL,2020-12-20,13:00,TB,31,ATL,27
2020_15_JAX_BAL,2020-12-20,13:00,JAX,14,BAL,40
2020_15_SF_DAL,2020-12-20,13:00,SF,33,DAL,41
2020_15_HOU_IND,2020-12-20,13:00,HOU,20,IND,27
2020_15_NE_MIA,2020-12-20,13:00,NE,12,MIA,22
2020_15_CHI_MIN,2020-12-20,13:00,CHI,33,MIN,27
2020_15_DET_TEN,2020-12-20,13:00,DET,25,TEN,46
2020_15_SEA_WAS,2020-12-20,13:00,SEA,20,WAS,15
2020_15_PHI_ARI,2020-12-20,16:05,PHI,26,ARI,33
2020_15_NYJ_LA,2020-12-20,16:05,NYJ,23,LA,20
2020_15_KC_NO,2020-12-20,16:25,KC,32,NO,29
2020_15_CLE_NYG,2020-12-20,20:20,CLE,20,NYG,6
2020_15_PIT_CIN,2020-12-21,20:15,PIT,17,CIN,27
2020_16_MIN_NO,2020-12-25,16:30,MIN,33,NO,52
2020_16_TB_DET,2020-12-26,13:00,TB,47,DET,7
2020_16_SF_ARI,2020-12-26,16:30,SF,20,ARI,12
2020_16_MIA_LV,2020-12-26,20:15,MIA,26,LV,25
2020_16_NYG_BAL,2020-12-27,13:00,NYG,13,BAL,27
2020_16_CIN_HOU,2020-12-27,13:00,CIN,37,HOU,31
2020_16_CHI_JAX,2020-12-27,13:00,CHI,41,JAX,17
2020_16_ATL_KC,2020-12-27,13:00,ATL,14,KC,17
2020_16_CLE_NYJ,2020-12-27,13:00,CLE,16,NYJ,23
2020_16_IND_PIT,2020-12-27,13:00,IND,24,PIT,28
2020_16_DEN_LAC,2020-12-27,16:05,DEN,16,LAC,19
2020_16_CAR_WAS,2020-12-27,16:05,CAR,20,WAS,13
2020_16_PHI_DAL,2020-12-27,16:25,PHI,17,DAL,37
2020_16_LA_SEA,2020-12-27,16:25,LA,9,SEA,20
2020_16_TEN_GB,2020-12-27,20:20,TEN,14,GB,40
2020_16_BUF_NE,2020-12-28,20:15,BUF,38,NE,9
2020_17_MIA_BUF,2021-01-03,13:00,MIA,26,BUF,56
2020_17_BAL_CIN,2021-01-03,13:00,BAL,38,CIN,3
2020_17_PIT_CLE,2021-01-03,13:00,PIT,22,CLE,24
2020_17_MIN_DET,2021-01-03,13:00,MIN,37,DET,35
2020_17_NYJ_NE,2021-01-03,13:00,NYJ,14,NE,28
2020_17_DAL_NYG,2021-01-03,13:00,DAL,19,NYG,23
2020_17_ATL_TB,2021-01-03,13:00,ATL,27,TB,44
2020_17_NO_CAR,2021-01-03,16:25,NO,33,CAR,7
2020_17_GB_CHI,2021-01-03,16:25,GB,35,CHI,16
2020_17_LV_DEN,2021-01-03,16:25,LV,32,DEN,31
2020_17_TEN_HOU,2021-01-03,16:25,TEN,41,HOU,38
2020_17_JAX_IND,2021-01-03,16:25,JAX,14,IND,28
2020_17_LAC_KC,2021-01-03,16:25,LAC,38,KC,21
2020_17_ARI_LA,2021-01-03,16:25,ARI,7,LA,18
2020_17_SEA_SF,2021-01-03,16:25,SEA,26,SF,23
2020_17_WAS_PHI,2021-01-03,20:20,WAS,20,PHI,14
2020_18_IND_BUF,2021-01-09,13:05,IND,24,BUF,27
2020_18_LA_SEA,2021-01-09,16:40,LA,30,SEA,20
2020_18_TB_WAS,2021-01-09,20:15,TB,31,WAS,23
2020_18_BAL_TEN,2021-01-10,13:05,BAL,20,TEN,13
2020_18_CHI_NO,2021-01-10,16:40,CHI,9,NO,21
2020_18_CLE_PIT,2021-01-10,20:15,CLE,48,PIT,37
2020_19_LA_GB,2021-01-16,16:35,LA,18,GB,32
2020_19_BAL_BUF,2021-01-16,20:15,BAL,3,BUF,17
2020_19_CLE_KC,2021-01-17,15:05,CLE,17,KC,22
2020_19_TB_NO,2021-01-17,18:40,TB,30,NO,20
2020_20_TB_GB,2021-01-24,15:05,TB,31,GB,26
2020_20_BUF_KC,2021-01-24,18:40,BUF,24,KC,38
2020_21_KC_TB,2021-02-07,18:30,KC,9,TB,31
2021_01_DAL_TB,2021-09-09,20:20,DAL,29,TB,31
2021_01_PHI_ATL,2021-09-12,13:00,PHI,32,ATL,6
2021_01_PIT_BUF,2021-09-12,13:00,PIT,23,BUF,16
2021_01_NYJ_CAR,2021-09-12,13:00,NYJ,14,CAR,19
2021_01_MIN_CIN,2021-09-12,13:00,MIN,24,CIN,27
2021_01_SF_DET,2021-09-12,13:00,SF,41,DET,33
2021_01_JAX_HOU,2021-09-12,13:00,JAX,21,HOU,37
2021_01_SEA_IND,2021-09-12,13:00,SEA,28,IND,16
2021_01_ARI_TEN,2021-09-12,13:00,ARI,38,TEN,13
2021_01_LAC_WAS,2021-09-12,13:00,LAC,20,WAS,16
2021_01_CLE_KC,2021-09-12,16:25,CLE,29,KC,33
2021_01_MIA_NE,2021-09-12,16:25,MIA,17,NE,16
2021_01_GB_NO,2021-09-12,16:25,GB,3,NO,38
2021_01_DEN_NYG,2021-09-12,16:25,DEN,27,NYG,13
2021_01_CHI_LA,2021-09-12,20:20,CHI,14,LA,34
2021_01_BAL_LV,2021-09-13,20:15,BAL,27,LV,33
2021_02_NYG_WAS,2021-09-16,20:20,NYG,29,WAS,30
2021_02_NO_CAR,2021-09-19,13:00,NO,7,CAR,26
2021_02_CIN_CHI,2021-09-19,13:00,CIN,17,CHI,20
2021_02_HOU_CLE,2021-09-19,13:00,HOU,21,CLE,31
2021_02_LA_IND,2021-09-19,13:00,LA,27,IND,24
2021_02_DEN_JAX,2021-09-19,13:00,DEN,23,JAX,13
2021_02_BUF_MIA,2021-09-19,13:00,BUF,35,MIA,0
2021_02_NE_NYJ,2021-09-19,13:00,NE,25,NYJ,6
2021_02_SF_PHI,2021-09-19,13:00,SF,17,PHI,11
2021_02_LV_PIT,2021-09-19,13:00,LV,26,PIT,17
2021_02_MIN_ARI,2021-09-19,16:05,MIN,33,ARI,34
2021_02_ATL_TB,2021-09-19,16:05,ATL,25,TB,48
2021_02_DAL_LAC,2021-09-19,16:25,DAL,20,LAC,17
2021_02_TEN_SEA,2021-09-19,16:25,TEN,33,SEA,30
2021_02_KC_BAL,2021-09-19,20:20,KC,35,BAL,36
2021_02_DET_GB,2021-09-20,20:15,DET,17,GB,35
2021_03_CAR_HOU,2021-09-23,20:20,CAR,24,HOU,9
2021_03_WAS_BUF,2021-09-26,13:00,WAS,21,BUF,43
2021_03_CHI_CLE,2021-09-26,13:00,CHI,6,CLE,26
2021_03_BAL_DET,2021-09-26,13:00,BAL,19,DET,17
2021_03_ARI_JAX,2021-09-26,13:00,ARI,31,JAX,19
2021_03_LAC_KC,2021-09-26,13:00,LAC,30,KC,24
2021_03_NO_NE,2021-09-26,13:00,NO,28,NE,13
2021_03_ATL_NYG,2021-09-26,13:00,ATL,17,NYG,14
2021_03_CIN_PIT,2021-09-26,13:00,CIN,24,PIT,10
2021_03_IND_TEN,2021-09-26,13:00,IND,16,TEN,25
2021_03_NYJ_DEN,2021-09-26,16:05,NYJ,0,DEN,26
2021_03_MIA_LV,2021-09-26,16:05,MIA,28,LV,31
2021_03_TB_LA,2021-09-26,16:25,TB,24,LA,34
2021_03_SEA_MIN,2021-09-26,16:25,SEA,17,MIN,30
2021_03_GB_SF,2021-09-26,20:20,GB,30,SF,28
2021_03_PHI_DAL,2021-09-27,20:15,PHI,21,DAL,41
2021_04_JAX_CIN,2021-09-30,20:20,JAX,21,CIN,24
2021_04_WAS_ATL,2021-10-03,13:00,WAS,34,ATL,30
2021_04_HOU_BUF,2021-10-03,13:00,HOU,0,BUF,40
2021_04_DET_CHI,2021-10-03,13:00,DET,14,CHI,24
2021_04_CAR_DAL,2021-10-03,13:00,CAR,28,DAL,36
2021_04_IND_MIA,2021-10-03,13:00,IND,27,MIA,17
2021_04_CLE_MIN,2021-10-03,13:00,CLE,14,MIN,7
2021_04_NYG_NO,2021-10-03,13:00,NYG,27,NO,21
2021_04_TEN_NYJ,2021-10-03,13:00,TEN,24,NYJ,27
2021_04_KC_PHI,2021-10-03,13:00,KC,42,PHI,30
2021_04_ARI_LA,2021-10-03,16:05,ARI,37,LA,20
2021_04_SEA_SF,2021-10-03,16:05,SEA,28,SF,21
2021_04_BAL_DEN,2021-10-03,16:25,BAL,23,DEN,7
2021_04_PIT_GB,2021-10-03,16:25,PIT,17,GB,27
2021_04_TB_NE,2021-10-03,20:20,TB,19,NE,17
2021_04_LV_LAC,2021-10-04,20:15,LV,14,LAC,28
2021_05_LA_SEA,2021-10-07,20:20,LA,26,SEA,17
2021_05_NYJ_ATL,2021-10-10,9:30,NYJ,20,ATL,27
2021_05_PHI_CAR,2021-10-10,13:00,PHI,21,CAR,18
2021_05_GB_CIN,2021-10-10,13:00,GB,25,CIN,22
2021_05_NE_HOU,2021-10-10,13:00,NE,25,HOU,22
2021_05_TEN_JAX,2021-10-10,13:00,TEN,37,JAX,19
2021_05_DET_MIN,2021-10-10,13:00,DET,17,MIN,19
2021_05_DEN_PIT,2021-10-10,13:00,DEN,19,PIT,27
2021_05_MIA_TB,2021-10-10,13:00,MIA,17,TB,45
2021_05_NO_WAS,2021-10-10,13:00,NO,33,WAS,22
2021_05_CLE_LAC,2021-10-10,16:05,CLE,42,LAC,47
2021_05_CHI_LV,2021-10-10,16:05,CHI,20,LV,9
2021_05_SF_ARI,2021-10-10,16:25,SF,10,ARI,17
2021_05_NYG_DAL,2021-10-10,16:25,NYG,20,DAL,44
2021_05_BUF_KC,2021-10-10,20:20,BUF,38,KC,20
2021_05_IND_BAL,2021-10-11,20:15,IND,25,BAL,31
2021_06_TB_PHI,2021-10-14,20:20,TB,28,PHI,22
2021_06_MIA_JAX,2021-10-17,9:30,MIA,20,JAX,23
2021_06_LAC_BAL,2021-10-17,13:00,LAC,6,BAL,34
2021_06_MIN_CAR,2021-10-17,13:00,MIN,34,CAR,28
2021_06_GB_CHI,2021-10-17,13:00,GB,24,CHI,14
2021_06_CIN_DET,2021-10-17,13:00,CIN,34,DET,11
2021_06_HOU_IND,2021-10-17,13:00,HOU,3,IND,31
2021_06_LA_NYG,2021-10-17,13:00,LA,38,NYG,11
2021_06_KC_WAS,2021-10-17,13:00,KC,31,WAS,13
2021_06_ARI_CLE,2021-10-17,16:05,ARI,37,CLE,14
2021_06_LV_DEN,2021-10-17,16:25,LV,34,DEN,24
2021_06_DAL_NE,2021-10-17,16:25,DAL,35,NE,29
2021_06_SEA_PIT,2021-10-17,20:20,SEA,20,PIT,23
2021_06_BUF_TEN,2021-10-18,20:15,BUF,31,TEN,34
2021_07_DEN_CLE,2021-10-21,20:20,DEN,14,CLE,17
2021_07_CIN_BAL,2021-10-24,13:00,CIN,41,BAL,17
2021_07_WAS_GB,2021-10-24,13:00,WAS,10,GB,24
2021_07_ATL_MIA,2021-10-24,13:00,ATL,30,MIA,28
2021_07_NYJ_NE,2021-10-24,13:00,NYJ,13,NE,54
2021_07_CAR_NYG,2021-10-24,13:00,CAR,3,NYG,25
2021_07_KC_TEN,2021-10-24,13:00,KC,3,TEN,27
2021_07_DET_LA,2021-10-24,16:05,DET,19,LA,28
2021_07_PHI_LV,2021-10-24,16:05,PHI,22,LV,33
2021_07_HOU_ARI,2021-10-24,16:25,HOU,5,ARI,31
2021_07_CHI_TB,2021-10-24,16:25,CHI,3,TB,38
2021_07_IND_SF,2021-10-24,20:20,IND,30,SF,18
2021_07_NO_SEA,2021-10-25,20:15,NO,13,SEA,10
2021_08_GB_ARI,2021-10-28,20:20,GB,24,ARI,21
2021_08_CAR_ATL,2021-10-31,13:00,CAR,19,ATL,13
2021_08_MIA_BUF,2021-10-31,13:00,MIA,11,BUF,26
2021_08_SF_CHI,2021-10-31,13:00,SF,33,CHI,22
2021_08_PIT_CLE,2021-10-31,13:00,PIT,15,CLE,10
2021_08_PHI_DET,2021-10-31,13:00,PHI,44,DET,6
2021_08_LA_HOU,2021-10-31,13:00,LA,38,HOU,22
2021_08_TEN_IND,2021-10-31,13:00,TEN,34,IND,31
2021_08_CIN_NYJ,2021-10-31,13:00,CIN,31,NYJ,34
2021_08_NE_LAC,2021-10-31,16:05,NE,27,LAC,24
2021_08_JAX_SEA,2021-10-31,16:05,JAX,7,SEA,31
2021_08_WAS_DEN,2021-10-31,16:25,WAS,10,DEN,17
2021_08_TB_NO,2021-10-31,16:25,TB,27,NO,36
2021_08_DAL_MIN,2021-10-31,20:20,DAL,20,MIN,16
2021_08_NYG_KC,2021-11-01,20:15,NYG,17,KC,20
2021_09_NYJ_IND,2021-11-04,20:20,NYJ,30,IND,45
2021_09_MIN_BAL,2021-11-07,13:00,MIN,31,BAL,34
2021_09_NE_CAR,2021-11-07,13:00,NE,24,CAR,6
2021_09_CLE_CIN,2021-11-07,13:00,CLE,41,CIN,16
2021_09_DEN_DAL,2021-11-07,13:00,DEN,30,DAL,16
2021_09_BUF_JAX,2021-11-07,13:00,BUF,6,JAX,9
2021_09_HOU_MIA,2021-11-07,13:00,HOU,9,MIA,17
2021_09_ATL_NO,2021-11-07,13:00,ATL,27,NO,25
2021_09_LV_NYG,2021-11-07,13:00,LV,16,NYG,23
2021_09_LAC_PHI,2021-11-07,16:05,LAC,27,PHI,24
2021_09_GB_KC,2021-11-07,16:25,GB,7,KC,13
2021_09_ARI_SF,2021-11-07,16:25,ARI,31,SF,17
2021_09_TEN_LA,2021-11-07,20:20,TEN,28,LA,16
2021_09_CHI_PIT,2021-11-08,20:15,CHI,27,PIT,29
2021_10_BAL_MIA,2021-11-11,20:20,BAL,10,MIA,22
2021_10_ATL_DAL,2021-11-14,13:00,ATL,3,DAL,43
2021_10_JAX_IND,2021-11-14,13:00,JAX,17,IND,23
2021_10_CLE_NE,2021-11-14,13:00,CLE,7,NE,45
2021_10_BUF_NYJ,2021-11-14,13:00,BUF,45,NYJ,17
2021_10_DET_PIT,2021-11-14,13:00,DET,16,PIT,16
2021_10_NO_TEN,2021-11-14,13:00,NO,21,TEN,23
2021_10_TB_WAS,2021-11-14,13:00,TB,19,WAS,29
2021_10_CAR_ARI,2021-11-14,16:05,CAR,34,ARI,10
2021_10_MIN_LAC,2021-11-14,16:05,MIN,27,LAC,20
2021_10_PHI_DEN,2021-11-14,16:25,PHI,30,DEN,13
2021_10_SEA_GB,2021-11-14,16:25,SEA,0,GB,17
2021_10_KC_LV,2021-11-14,20:20,KC,41,LV,14
2021_10_LA_SF,2021-11-15,20:15,LA,10,SF,31
2021_11_NE_ATL,2021-11-18,20:20,NE,25,ATL,0
2021_11_IND_BUF,2021-11-21,13:00,IND,41,BUF,15
2021_11_WAS_CAR,2021-11-21,13:00,WAS,27,CAR,21
2021_11_BAL_CHI,2021-11-21,13:00,BAL,16,CHI,13
2021_11_DET_CLE,2021-11-21,13:00,DET,10,CLE,13
2021_11_SF_JAX,2021-11-21,13:00,SF,30,JAX,10
2021_11_GB_MIN,2021-11-21,13:00,GB,31,MIN,34
2021_11_MIA_NYJ,2021-11-21,13:00,MIA,24,NYJ,17
2021_11_NO_PHI,2021-11-21,13:00,NO,29,PHI,40
2021_11_HOU_TEN,2021-11-21,13:00,HOU,22,TEN,13
2021_11_CIN_LV,2021-11-21,16:05,CIN,32,LV,13
2021_11_DAL_KC,2021-11-21,16:25,DAL,9,KC,19
2021_11_ARI_SEA,2021-11-21,16:25,ARI,23,SEA,13
2021_11_PIT_LAC,2021-11-21,20:20,PIT,37,LAC,41
2021_11_NYG_TB,2021-11-22,20:15,NYG,10,TB,30
2021_12_CHI_DET,2021-11-25,12:30,CHI,16,DET,14
2021_12_LV_DAL,2021-11-25,16:30,LV,36,DAL,33
2021_12_BUF_NO,2021-11-25,20:20,BUF,31,NO,6
2021_12_PIT_CIN,2021-11-28,13:00,PIT,10,CIN,41
2021_12_NYJ_HOU,2021-11-28,13:00,NYJ,21,HOU,14
2021_12_TB_IND,2021-11-28,13:00,TB,38,IND,31
2021_12_ATL_JAX,2021-11-28,13:00,ATL,21,JAX,14
2021_12_CAR_MIA,2021-11-28,13:00,CAR,10,MIA,33
2021_12_TEN_NE,2021-11-28,13:00,TEN,13,NE,36
2021_12_PHI_NYG,2021-11-28,13:00,PHI,7,NYG,13
2021_12_LAC_DEN,2021-11-28,16:05,LAC,13,DEN,28
2021_12_LA_GB,2021-11-28,16:25,LA,28,GB,36
2021_12_MIN_SF,2021-11-28,16:25,MIN,26,SF,34
2021_12_CLE_BAL,2021-11-28,20:20,CLE,10,BAL,16
2021_12_SEA_WAS,2021-11-29,20:15,SEA,15,WAS,17
2021_13_DAL_NO,2021-12-02,20:20,DAL,27,NO,17
2021_13_TB_ATL,2021-12-05,13:00,TB,30,ATL,17
2021_13_ARI_CHI,2021-12-05,13:00,ARI,33,CHI,22
2021_13_LAC_CIN,2021-12-05,13:00,LAC,41,CIN,22
2021_13_MIN_DET,2021-12-05,13:00,MIN,27,DET,29
2021_13_IND_HOU,2021-12-05,13:00,IND,31,HOU,0
2021_13_NYG_MIA,2021-12-05,13:00,NYG,9,MIA,20
2021_13_PHI_NYJ,2021-12-05,13:00,PHI,33,NYJ,18
2021_13_JAX_LA,2021-12-05,16:05,JAX,7,LA,37
2021_13_WAS_LV,2021-12-05,16:05,WAS,17,LV,15
2021_13_BAL_PIT,2021-12-05,16:25,BAL,19,PIT,20
2021_13_SF_SEA,2021-12-05,16:25,SF,23,SEA,30
2021_13_DEN_KC,2021-12-05,20:20,DEN,9,KC,22
2021_13_NE_BUF,2021-12-06,20:15,NE,14,BUF,10
2021_14_PIT_MIN,2021-12-09,20:20,PIT,28,MIN,36
2021_14_ATL_CAR,2021-12-12,13:00,ATL,29,CAR,21
2021_14_BAL_CLE,2021-12-12,13:00,BAL,22,CLE,24
2021_14_SEA_HOU,2021-12-12,13:00,SEA,33,HOU,13
2021_14_LV_KC,2021-12-12,13:00,LV,9,KC,48
2021_14_NO_NYJ,2021-12-12,13:00,NO,30,NYJ,9
2021_14_JAX_TEN,2021-12-12,13:00,JAX,0,TEN,20
2021_14_DAL_WAS,2021-12-12,13:00,DAL,27,WAS,20
2021_14_DET_DEN,2021-12-12,16:05,DET,10,DEN,38
2021_14_NYG_LAC,2021-12-12,16:05,NYG,21,LAC,37
2021_14_SF_CIN,2021-12-12,16:25,SF,26,CIN,23
2021_14_BUF_TB,2021-12-12,16:25,BUF,27,TB,33
2021_14_CHI_GB,2021-12-12,20:20,CHI,30,GB,45
2021_14_LA_ARI,2021-12-13,20:15,LA,30,ARI,23
2021_15_KC_LAC,2021-12-16,20:20,KC,34,LAC,28
2021_15_NE_IND,2021-12-18,20:20,NE,17,IND,27
2021_15_CAR_BUF,2021-12-19,13:00,CAR,14,BUF,31
2021_15_ARI_DET,2021-12-19,13:00,ARI,12,DET,30
2021_15_HOU_JAX,2021-12-19,13:00,HOU,30,JAX,16
2021_15_NYJ_MIA,2021-12-19,13:00,NYJ,24,MIA,31
2021_15_DAL_NYG,2021-12-19,13:00,DAL,21,NYG,6
2021_15_TEN_PIT,2021-12-19,13:00,TEN,13,PIT,19
2021_15_CIN_DEN,2021-12-19,16:05,CIN,15,DEN,10
2021_15_ATL_SF,2021-12-19,16:05,ATL,13,SF,31
2021_15_GB_BAL,2021-12-19,16:25,GB,31,BAL,30
2021_15_NO_TB,2021-12-19,20:20,NO,9,TB,0
2021_15_LV_CLE,2021-12-20,17:00,LV,16,CLE,14
2021_15_MIN_CHI,2021-12-20,20:15,MIN,17,CHI,9
